PassengerId,Pclass,Sex,Age,Fare,Cabin,C,Q,S,Has_cabin,People_In_Cabin,Is_alone,Family_size,1,2,3,4,5
771,3,True,-0.41095198171805314,-0.4568855200677903,0,0,0,1,False,1,True,0,1,0,0,0,0
628,1,False,-0.6411436512763844,0.9207272132963876,4,0,0,1,True,1,True,0,0,1,0,0,0
157,3,False,-1.024796433873603,-0.49243750450261403,0,0,1,0,False,1,True,0,0,1,0,0,0
870,3,True,-1.9455631121069277,-0.42401799520369476,0,0,0,1,False,1,False,2,0,0,0,1,0
520,3,True,0.2028924704374967,-0.48916745442582743,0,0,0,1,False,1,True,0,1,0,0,0,0
827,3,True,-0.10402975564027823,0.48882906084695993,0,0,0,1,False,1,True,0,1,0,0,0,0
838,3,True,-0.10402975564027823,-0.48606442844527054,0,0,0,1,False,1,True,0,1,0,0,0,0
587,2,True,1.3538508182291527,-0.34620690208424443,0,0,0,1,False,1,True,0,1,0,0,0,0
260,2,False,1.584042487787484,-0.12484966611715263,0,0,0,1,False,1,False,1,0,0,1,0,0
298,1,False,-2.0990242251458153,2.4016413316708816,3,0,0,1,True,3,False,3,0,1,0,0,0
656,2,True,-0.41095198171805314,0.8310111255589255,0,0,0,1,False,1,False,2,1,0,0,0,0
503,3,False,-0.10402975564027823,-0.4945323488902662,0,0,1,0,False,1,True,0,0,1,0,0,0
471,3,True,-0.10402975564027823,-0.5021631365156045,0,0,0,1,False,1,True,0,1,0,0,0,0
554,3,True,-0.5644130947569406,-0.5026662211428025,0,1,0,0,False,1,True,0,1,0,0,0,0
797,1,False,1.50731193126804,-0.12627440178137717,4,0,0,1,True,2,True,0,0,0,0,0,1
11,3,False,-1.9455631121069277,-0.3119971474347848,7,0,0,1,True,4,False,2,0,1,0,0,0
692,3,False,-1.9455631121069277,-0.3780682576939441,0,1,0,0,False,1,False,1,0,1,0,0,0
8,3,True,-2.0990242251458153,-0.223957337675146,0,0,0,1,False,1,False,4,0,0,0,1,0
209,3,False,-1.024796433873603,-0.4921014439716458,0,0,1,0,False,1,True,0,0,1,0,0,0
661,1,True,1.584042487787484,2.0414327385971593,0,0,0,1,False,1,False,2,0,0,0,0,1
376,1,False,-0.10402975564027823,1.00549697297924,0,1,0,0,False,1,False,1,0,0,1,0,0
599,3,True,-0.10402975564027823,-0.5026662211428025,0,1,0,0,False,1,True,0,1,0,0,0,0
415,3,True,1.1236591486708214,-0.4885798515812602,0,0,0,1,False,1,True,0,1,0,0,0,0
292,1,False,-0.7946047643152718,1.1847641366964436,2,1,0,0,True,2,False,1,0,0,1,0,0
50,3,False,-0.8713353208347155,-0.28986142383807556,0,0,0,1,False,1,False,1,0,0,1,0,0
687,3,True,-1.1782575469124905,0.15058916727371724,0,0,0,1,False,1,False,5,1,0,0,0,0
610,1,False,0.8167369225930465,2.4401273056515236,3,0,0,1,True,2,True,0,0,1,0,0,0
728,3,False,-0.10402975564027823,-0.49235298628524476,0,0,1,0,False,1,True,0,0,1,0,0,0
449,3,False,-1.868832555587484,-0.26051549136436564,0,1,0,0,False,1,False,3,0,1,0,0,0
53,1,False,1.50731193126804,0.8959935606848286,4,1,0,0,True,2,False,1,0,0,1,0,0
309,2,True,0.049431357398609224,-0.1650964362929875,0,1,0,0,False,1,False,1,1,0,0,0,0
316,3,False,-0.2574908686791657,-0.49000458724548485,0,0,0,1,False,1,True,0,0,1,0,0,0
489,3,True,0.049431357398609224,-0.48606442844527054,0,0,0,1,False,1,True,0,1,0,0,0,0
592,1,False,1.7375036008263713,0.9269332652575015,4,1,0,0,True,2,False,1,0,0,1,0,0
743,1,False,-0.6411436512763844,4.631815484039331,2,1,0,0,True,2,False,4,0,1,0,0,0
392,3,True,-0.6411436512763844,-0.49117979293461916,0,0,0,1,False,1,True,0,1,0,0,0,0
845,3,True,-0.9480658773541593,-0.4737388550789211,0,0,0,1,False,1,True,0,1,0,0,0,0
502,3,False,-0.6411436512763844,-0.4921014439716458,0,0,1,0,False,1,True,0,0,1,0,0,0
120,3,False,-2.0990242251458153,-0.018698809778388194,0,0,0,1,False,1,False,6,0,1,0,0,0
887,2,True,-0.18076031215972196,-0.38645367226007926,0,0,0,1,False,1,True,0,0,0,0,0,1
395,3,False,-0.41095198171805314,-0.3119971474347848,7,0,0,1,True,4,False,2,0,0,1,0,0
868,1,True,0.12616191391805295,0.3680887503194553,1,0,0,1,True,1,True,0,1,0,0,0,0
654,3,False,-0.10402975564027823,-0.49050767187268274,0,0,1,0,False,1,True,0,0,1,0,0,0
528,1,True,-0.10402975564027823,3.8148905676872524,3,0,0,1,True,1,True,0,1,0,0,0,0
640,3,True,-0.10402975564027823,-0.3240711784875352,0,0,0,1,False,1,False,1,1,0,0,0,0
87,3,True,-1.024796433873603,0.043683683994155884,0,0,0,1,False,1,False,4,1,0,0,0,0
172,3,True,-1.9455631121069277,-0.061964087717410646,0,0,1,0,False,1,False,5,0,0,0,1,0
28,1,True,-0.7946047643152718,4.644392599719279,3,0,0,1,True,4,False,5,1,0,0,0,0
747,3,True,-1.024796433873603,-0.24055913037267787,0,0,0,1,False,1,False,2,1,0,0,0,0
511,3,True,-0.027299199120834505,-0.4921014439716458,0,0,1,0,False,1,True,0,1,0,0,0,0
749,1,True,-0.7946047643152718,0.4204940697654099,4,0,0,1,True,1,False,1,1,0,0,0,0
663,1,True,1.3538508182291527,-0.1331505624659186,5,0,0,1,True,1,True,0,1,0,0,0,0
694,3,True,-0.3342214251986094,-0.5026662211428025,0,1,0,0,False,1,True,0,1,0,0,0,0
492,3,True,-0.6411436512763844,-0.5021631365156045,0,0,0,1,False,1,True,0,1,0,0,0,0
580,3,True,0.2028924704374967,-0.4885798515812602,0,0,0,1,False,1,True,0,1,0,0,0,0
737,3,False,1.4305813747485963,0.043683683994155884,0,0,0,1,False,1,False,4,0,0,1,0,0
253,1,True,2.5048091660208085,-0.11378180431879803,3,0,0,1,True,1,True,0,1,0,0,0,0
553,3,True,-0.10402975564027823,-0.49050767187268274,0,0,1,0,False,1,True,0,1,0,0,0,0
793,3,False,-0.10402975564027823,0.7515237544616515,0,0,0,1,False,1,False,10,0,1,0,0,0
773,2,False,2.12115638342359,-0.4367621349798729,5,0,0,1,True,1,True,0,0,0,1,0,0
132,3,True,-0.7178742077958281,-0.506187813533188,0,0,0,1,False,1,True,0,1,0,0,0,0
700,3,True,0.970198035631934,-0.4941137824804376,6,0,0,1,True,1,True,0,1,0,0,0,0
627,2,True,2.12115638342359,-0.39953387256722556,0,0,1,0,False,1,True,0,0,0,0,0,1
709,1,False,-0.5644130947569406,2.4016413316708816,0,0,0,1,False,1,True,0,0,1,0,0,0
566,3,True,-0.41095198171805314,-0.1620779285297999,0,0,0,1,False,1,False,2,1,0,0,0,0
126,3,True,-1.331718659951378,-0.42183662026016444,0,1,0,0,False,1,False,1,0,0,0,1,0
10,2,False,-1.1782575469124905,-0.04293139010125837,0,1,0,0,False,1,False,1,0,0,1,0,0
79,2,True,-2.2524853381847025,-0.06447951085340033,0,0,0,1,False,1,False,2,0,0,0,1,0
544,2,True,0.2028924704374967,-0.12484966611715263,0,0,0,1,False,1,False,1,1,0,0,0,0
485,1,True,-0.3342214251986094,1.1847641366964436,2,1,0,0,True,2,False,1,1,0,0,0,0
803,1,True,-1.4084492164708216,1.7667485321470864,2,0,0,1,True,4,False,3,0,0,0,1,0
588,1,True,2.3513480529819213,0.945714420560055,2,1,0,0,True,1,False,2,1,0,0,0,0
55,1,True,2.73500083557914,0.5991736306380463,2,1,0,0,True,1,False,1,1,0,0,0,0
389,3,True,-0.10402975564027823,-0.4925200103814745,0,0,1,0,False,1,True,0,1,0,0,0,0
671,2,False,0.8167369225930465,0.13675434002577402,0,0,0,1,False,1,False,2,0,0,1,0,0
353,3,True,-1.1015269903930467,-0.5025817029254332,0,1,0,0,False,1,False,2,1,0,0,0,0
488,1,True,2.1978869399430336,-0.05039314129185814,2,1,0,0,True,1,True,0,1,0,0,0,0
567,3,True,-0.7946047643152718,-0.48916745442582743,0,0,0,1,False,1,True,0,1,0,0,0,0
251,3,True,-0.10402975564027823,-0.5021631365156045,0,0,0,1,False,1,True,0,1,0,0,0,0
444,2,False,-0.10402975564027823,-0.38645367226007926,0,0,0,1,False,1,True,0,0,0,0,0,1
166,3,True,-1.5619103295097092,-0.23502519947350062,0,0,0,1,False,1,False,2,0,0,0,1,0
506,1,True,-0.8713353208347155,1.543378957671203,3,1,0,0,True,2,False,1,0,0,0,0,1
265,3,False,-0.10402975564027823,-0.4921014439716458,0,0,1,0,False,1,True,0,0,1,0,0,0
52,3,True,-0.6411436512763844,-0.4910952747172499,0,0,0,1,False,1,True,0,1,0,0,0,0
108,3,True,-0.10402975564027823,-0.4915983593444479,0,0,0,1,False,1,True,0,1,0,0,0,0
60,3,True,-1.4084492164708216,0.29572908222032174,0,0,0,1,False,1,False,7,0,0,0,1,0
805,3,True,-0.18076031215972196,-0.5076970674147818,0,0,0,1,False,1,True,0,1,0,0,0,0
479,3,True,-0.5644130947569406,-0.49671372383379647,0,0,0,1,False,1,True,0,1,0,0,0,0
598,3,True,1.50731193126804,-0.6480576784030059,0,0,0,1,False,1,True,0,1,0,0,0,0
833,3,True,-0.10402975564027823,-0.5025817029254332,0,1,0,0,False,1,True,0,1,0,0,0,0
500,3,True,-0.41095198171805314,-0.49117979293461916,0,0,0,1,False,1,True,0,1,0,0,0,0
182,2,True,-0.10402975564027823,-0.34520073282984853,0,1,0,0,False,1,True,0,1,0,0,0,0
889,3,False,-0.10402975564027823,-0.1761642980913421,0,0,0,1,False,1,False,3,0,1,0,0,0
467,2,True,-0.10402975564027823,-0.6480576784030059,0,0,0,1,False,1,True,0,1,0,0,0,0
712,1,True,-0.10402975564027823,-0.11378180431879803,3,0,0,1,True,2,True,0,1,0,0,0,0
750,3,True,0.12616191391805295,-0.4921014439716458,0,0,1,0,False,1,True,0,1,0,0,0,0
744,3,True,-0.41095198171805314,-0.3240711784875352,0,0,0,1,False,1,False,1,1,0,0,0,0
199,3,False,-0.10402975564027823,-0.4921014439716458,0,0,1,0,False,1,True,0,0,1,0,0,0
860,3,True,-0.10402975564027823,-0.5025817029254332,0,1,0,0,False,1,True,0,1,0,0,0,0
280,3,False,0.4330841399958279,-0.24055913037267787,0,0,0,1,False,1,False,2,0,0,1,0,0
332,1,True,1.2387549834499871,-0.07454120339735905,3,0,0,1,True,2,True,0,1,0,0,0,0
823,1,True,0.6632758095541591,-0.6480576784030059,0,0,0,1,False,1,True,0,0,0,0,0,1
191,2,False,0.2028924704374967,-0.38645367226007926,0,0,0,1,False,1,True,0,0,0,1,0,0
535,3,False,0.049431357398609224,-0.4737388550789211,0,0,0,1,False,1,True,0,0,1,0,0,0
223,3,True,1.6607730443069275,-0.48606442844527054,0,0,0,1,False,1,True,0,1,0,0,0,0
115,3,False,-0.9480658773541593,-0.3571077397863693,0,1,0,0,False,1,True,0,0,1,0,0,0
152,1,False,-0.5644130947569406,0.6921597684522951,3,0,0,1,True,2,False,1,0,0,1,0,0
461,1,True,1.4305813747485963,-0.11378180431879803,5,0,0,1,True,1,True,0,1,0,0,0,0
689,3,True,-0.8713353208347155,-0.49117979293461916,0,0,0,1,False,1,True,0,1,0,0,0,0
188,1,True,1.2003897051902652,-0.11378180431879803,0,0,0,1,False,1,True,0,1,0,0,0,0
74,3,True,-0.2574908686791657,-0.3571902456652297,0,1,0,0,False,1,False,1,1,0,0,0,0
730,3,False,-0.3342214251986094,-0.4885798515812602,0,0,0,1,False,1,False,1,0,1,0,0,0
241,3,False,-0.10402975564027823,-0.3571902456652297,0,1,0,0,False,1,False,1,0,1,0,0,0
146,2,True,-0.7946047643152718,0.09147672357795979,0,0,0,1,False,1,False,2,1,0,0,0,0
563,2,True,-0.10402975564027823,-0.37639197971612054,0,0,0,1,False,1,True,0,1,0,0,0,0
256,3,False,-0.027299199120834505,-0.34126057402963433,0,1,0,0,False,1,False,2,0,0,1,0,0
96,3,True,-0.10402975564027823,-0.48606442844527054,0,0,0,1,False,1,True,0,1,0,0,0,0
611,3,False,0.7400063660736028,-0.018698809778388194,0,0,0,1,False,1,False,6,0,0,1,0,0
720,3,True,0.2796230269569404,-0.4915983593444479,0,0,0,1,False,1,True,0,1,0,0,0,0
372,3,True,-0.8713353208347155,-0.5173401935489119,0,0,0,1,False,1,False,1,1,0,0,0,0
371,1,True,-0.3342214251986094,0.46761700062578604,5,1,0,0,True,1,False,1,1,0,0,0,0
516,1,True,1.3538508182291527,0.03655598099601555,4,0,0,1,True,1,True,0,1,0,0,0,0
413,1,False,0.2796230269569404,1.1630469795095633,3,0,1,0,True,2,False,1,0,1,0,0,0
494,1,True,3.195384174695802,0.3481344016662763,0,1,0,0,False,1,True,0,1,0,0,0,0
639,3,False,0.8934674791124902,0.15058916727371724,0,0,0,1,False,1,False,5,0,0,1,0,0
801,2,True,0.35635358347638413,-0.38645367226007926,0,0,0,1,False,1,True,0,1,0,0,0,0
162,2,False,0.8167369225930465,-0.33111436326830634,0,0,0,1,False,1,True,0,0,0,1,0,0
427,2,False,-0.10402975564027823,-0.12484966611715263,0,0,0,1,False,1,False,1,0,0,1,0,0
244,3,True,-0.5644130947569406,-0.5046785596515942,0,0,0,1,False,1,True,0,1,0,0,0,0
681,3,False,-0.10402975564027823,-0.48430363225007783,0,0,1,0,False,1,True,0,0,1,0,0,0
417,2,False,0.35635358347638413,0.005952336954310693,0,0,0,1,False,1,False,2,0,0,1,0,0
344,2,True,-0.3342214251986094,-0.38645367226007926,0,0,0,1,False,1,True,0,1,0,0,0,0
323,2,False,0.049431357398609224,-0.39953387256722556,0,0,1,0,False,1,True,0,0,1,0,0,0
562,3,True,0.8167369225930465,-0.48916745442582743,0,0,0,1,False,1,True,0,1,0,0,0,0
649,3,True,-0.10402975564027823,-0.49612612098922926,0,0,0,1,False,1,True,0,1,0,0,0,0
31,1,True,0.8167369225930465,-0.09022134505786429,0,1,0,0,False,1,True,0,0,0,0,0,1
374,1,True,-0.5644130947569406,2.0813434482420257,0,1,0,0,False,1,True,0,1,0,0,0,0
890,1,True,-0.2574908686791657,-0.044356125765482896,3,1,0,0,True,1,True,0,1,0,0,0,0
707,2,False,1.2003897051902652,-0.37639197971612054,0,0,0,1,False,1,True,0,0,0,1,0,0
57,2,False,-0.6411436512763844,-0.4367621349798729,0,0,0,1,False,1,True,0,0,1,0,0,0
487,1,False,0.4330841399958279,1.1630469795095633,3,0,0,1,True,2,False,1,0,0,1,0,0
510,3,True,-0.2574908686791657,0.48882906084695993,0,0,0,1,False,1,True,0,1,0,0,0,0
423,3,True,-0.027299199120834505,-0.4895860208356561,0,0,0,1,False,1,True,0,1,0,0,0,0
714,3,True,-0.027299199120834505,-0.4572215805987585,0,0,0,1,False,1,True,0,1,0,0,0,0
150,2,True,0.970198035631934,-0.38645367226007926,0,0,0,1,False,1,True,0,0,0,0,0,1
534,3,False,-0.10402975564027823,-0.19813299759182154,0,1,0,0,False,1,False,2,0,0,1,0,0
184,2,True,-2.175754781665259,0.13675434002577402,6,0,0,1,True,2,False,3,0,0,0,1,0
1,3,True,-0.5644130947569406,-0.5021631365156045,0,0,0,1,False,1,False,1,1,0,0,0,0
388,2,False,0.5098146965152716,-0.38645367226007926,0,0,0,1,False,1,True,0,0,1,0,0,0
565,3,False,-0.10402975564027823,-0.48606442844527054,0,0,0,1,False,1,True,0,0,1,0,0,0
127,3,True,-0.10402975564027823,-0.4921014439716458,0,0,1,0,False,1,True,0,1,0,0,0,0
295,3,True,-0.41095198171805314,-0.48916745442582743,0,0,0,1,False,1,True,0,1,0,0,0,0
45,3,False,-0.7946047643152718,-0.48950150261828684,0,0,1,0,False,1,True,0,0,1,0,0,0
677,3,True,-0.3725867034583313,-0.48606442844527054,0,0,0,1,False,1,True,0,1,0,0,0,0
873,1,True,0.2796230269569404,-0.5474407529634188,2,0,0,1,True,2,True,0,1,0,0,0,0
314,3,True,-0.10402975564027823,-0.48916745442582743,0,0,0,1,False,1,True,0,1,0,0,0,0
824,3,False,-0.18076031215972196,-0.3970184494312359,5,0,0,1,True,2,False,1,0,0,1,0,0
607,3,True,0.049431357398609224,-0.48916745442582743,0,0,0,1,False,1,True,0,1,0,0,0,0
110,3,False,-0.10402975564027823,-0.1620779285297999,0,0,1,0,False,1,False,1,0,1,0,0,0
872,1,False,1.3538508182291527,0.4095107261844245,4,0,0,1,True,2,False,2,0,0,1,0,0
765,3,True,-1.024796433873603,-0.4915983593444479,0,0,0,1,False,1,True,0,1,0,0,0,0
59,2,False,-1.868832555587484,-0.08963374221329712,0,0,0,1,False,1,False,3,0,1,0,0,0
394,1,False,-0.4876825382374969,1.6314187674308418,4,1,0,0,True,2,False,1,0,1,0,0,0
819,3,True,1.0469285921513778,-0.5182618445859385,0,0,0,1,False,1,True,0,1,0,0,0,0
457,1,True,2.73500083557914,-0.11378180431879803,5,0,0,1,True,1,True,0,1,0,0,0,0
600,1,True,1.50731193126804,0.4975505359440633,1,1,0,0,True,1,False,1,0,0,0,0,1
361,3,True,0.8167369225930465,-0.08661523445010953,0,0,0,1,False,1,False,5,1,0,0,0,0
710,3,True,-0.10402975564027823,-0.34126057402963433,0,1,0,0,False,1,False,2,0,0,0,1,0
440,2,True,0.12616191391805295,-0.4367621349798729,0,0,0,1,False,1,True,0,1,0,0,0,0
175,1,True,2.0444258269041464,-0.030354274421309974,1,1,0,0,True,1,True,0,1,0,0,0,0
123,2,True,0.24125774869721855,-0.04293139010125837,0,1,0,0,False,1,False,1,1,0,0,0,0
